ADR2640 - IA 27 NB @ MM 0.65,7114
ADR1110 - I-80 WB @ MM 221.95,86934
I-80 OXDS01 WB,86945
I-80 OXDS01 EB,86945
I-80 OXDS02 WB,86950
I-80 OXDS02 EB,86950
I-80 IWZ 4013 EB,86973
I-80 IWZ 4013 WB,86973
I-80 WB River to 127th,86974
I-80 EB 127th to River,86974
I-80 IWZ 4008 WB,86974
I-80 IWZ 4008 EB,86974
I-80 IWZ 4017 WB,86975
I-80 IWZ 4017 EB,86975
I-80 WB Prairie du Chen to River,86976
I-80 EB River to Prairie du Chen,86976
I-80 WB Lynden Hgts to Prairie d,86980
I-80 EB Praire du Chen to Lynden,86980
ADR2020 - US 71 @ MM 83.00,87299
ADR2020 - US 71 SB @ MM 83.00,87299
IWZ 3518 EB,87470
IWZ2987 - I-80 EB @ MM 175.55,87504
IWZ2987 - I-80 WB @ MM 175.55,87504
IWZ3091 - I-80 EB @ MM 176.35,87506
IWZ3091 - I-80 WB @ MM 176.35,87506
IWZ3062 - I-80 WB @ MM 177.00,87507
IWZ3062 - I-80 EB @ MM 177.00,87507
IWZ2005 - I-80 EB @ MM 178.20,87509
IWZ2005 - I-80 WB @ MM 178.20,87509
IWZ3069 - I-80 EB @ Hwy T38 On R,87511
IWZ3069 - I-80 WB @ Hwy T38 Off,87511
IWZ3309 - I-80 EB @ Grinnell RA,87513
IWZ3309 - I-80 WB @ Grinnell RA,87513
I-80 OXDS03 WB,87615
I-80 OXDS03 EB,87615
I-80 WB West of Ireland to Half,87622
I-80 EB Half Moon to West of Ire,87622
I-80 WB West of Jasper to West o,87624
I-80 EB West of Ireland to West,87624
I-80 WB I-380 to West of Jasper,87626
I-80 EB West of Jasper to I-380,87626
I-80 WB 2nd to I-380,87627
I-80 EB I-380 to 2nd,87627
US 218 NB 355th St. to I-80,87627
US 218 SB I-80 to 355th St.,87627
I-380 NB I-80 to North of US 6,87627
I-380 SB North of US 6 to I-80,87627
I-80 WB Coral Ridge Int.,87630
I-80 EB Coral Ridge Int.,87630
I-80 EB Coral Ridge Int. On Ramp,87630
I-80 WB Coral Ridge Int. On Ramp,87630
I-35 NB to ORALABOR ROAD-NB,88093
I-35 SB to ORALABOR ROAD-SB,88093
I-35 SB to ORALABOR ROAD-NB-R,88093
I-35 SB to ORALABOR ROAD-SB-R,88093
IWZ 3518 WB,88130
I-380 NB North of US 6 to 270th,89606
I-380 SB 270th St. to North of U,89606
I-35 NB at 1st AVE ANKENY-NB,90073
I-35 NB at 1st AVE ANKENY-SB,90073
I-380 SB North of Penn to 270th,90926
I-380 NB 270th St. to North of P,90927
ADR2420 - US 61 NB @ MM 133.60,91034
ADR2420 - US 61 SB @ MM 133.60,91034
I-35 SB @ MP 94,91393
I-35 NB @ MP 94,91393
ADR5030 - IA 415 EB @ MM 13.40,92038
ADR5030 - IA 415 WB @ MM 13.40,92038
I-35 SB @ NE 36th St,92054
I-35 NB @ NE 36th St,92054
ADR1250 - I-380 NB @ M M 5.95,92906
ADR1250 - I-380 SB @ M M 5.95,92906
I-380 NB North of Penn to North,92906
I-380 SB North of Swan Lake to N,92906
ADR2480 - IA 21 NB @ MM 48.45,93503
ADR2480 - IA 21 SB @ MM 48.45,93503
I-35 SB @ NE 126th Ave,94033
I-35 NB @ NE 126th Ave,94033
IWZ2005 - I-380 NB @ MM 6.82,94226
IWZ2005 - I-380 SB @ MM 6.82,94226
I-380 NB North of Swan Lake to N,94886
I-380 SB North of River to North,94886
IWZ 3062 SB,95545
IWZ 3062 NB,95546
ADR2430 - US 30 EB @ MM 318.75,95666
ADR2430 - US 30 WB @ MM 318.75,95666
I-35 SB @ NE 142nd Ave,96013
I-35 NB @ NE 142nd Ave,96013
I-380 SB 140th St. to North of R,96204
I-380 NB North of River to 140th,96205
ADR2460 - IA 141 EB @ MM 131.40,96625
ADR2460 - IA 141 WB @ MM 131.40,96625
ADR2240 - US 59 NB @ MM 89.55,97156
ADR2240 - US 59 SB @ MM 89.55,97156
I-35 SB @ NE 158th Ave,97333
I-35 NB @ NE 158th Ave,97333
I-380 SB North of 120th St. to 1,97523
I-380 NB 140th St. to North of 1,97524
I-380 SB  South of Wright Brothe,98844
I-380 CRDS01 NB,98844
I-380 CRDS01 SB,98844
I-35 SB @ IA 210,99313
I-35 NB @ IA 210,99313
ADR2680 - US 30 EB @ MM 41.40,100434
ADR2680 - US 30 WB @ MM 41.40,100434
I-35 SB @ Heart of Iowa Nature T,100633
I-35 NB @ Heart of Iowa Nature T,100633
I-380 CRDS02 SB,100823
I-380 CRDS02 NB,100823
I-380 CRDS03 NB,101483
I-380 CRDS03 SB,101483
I-35 SB @ MP 105.7,101953
I-35 NB @ MP 105.7,101953
ADR2590 - US 30 EB @ MM 268.95,102175
ADR2590 - US 30 WB @ MM 268.95,102175
US 30 CRDS43 EB,102802
I-380 SB US 30 to 66th Ave.,102803
I-380 CRDS04 NB,102803
I-380 CRDS04 SB,102803
I-380 CRDS04 NB Ramp,102803
I-380 CRDS05 SB,102803
US 30 CRDS44 EB,102803
US 30 CRDS44 WB,102803
US 30 CRDS44 EB Ramp,102803
US 30 CRDS44 WB Ramp,102803
US 30 CRDS45 EB,102803
US 30 CRDS45 WB,102803
US 30 CRDS45 EB Ramp,102803
US 30 CRDS46 EB,102803
US 30 CRDS46 WB,102803
US 30 CRDS46 EB Ramp,102803
US 30 CRDS46 WB Ramp,102803
I-380 CRDS05 NB,102804
US 30 CRDS47 EB,102804
US 30 CRDS47 WB,102804
US 30 CRDS47 EB Ramp,102804
US 30 CRDS48 EB,102805
US 30 CRDS48 WB,102805
US 30 CRDS48 EB Ramp,102805
US 30 CRDS48 WB Ramp,102805
US 30 CRDS49 EB,102806
US 30 CRDS49 WB,102806
US 30 CRDS49 EB Ramp,102806
US 30 CRDS50 EB,102806
US 30 CRDS50 WB,102806
US 30 CRDS50 EB Ramp,102806
US 30 CRDS50 WB Ramp,102806
US 30 CRDS51 EB,102807
US 30 CRDS51 WB,102807
US 30 CRDS51 EB Ramp,102807
US 30 CRDS51 WB Ramp,102807
US 30 CRDS52 EB,102809
US 30 CRDS52 WB,102809
US 30 CRDS53 EB,102810
US 30 CRDS53 WB,102810
US 30 CRDS54 EB,102813
US 30 CRDS54 WB,102813
IA 13 CRDS56 NB,102816
IA 13 CRDS56 SB,102816
IA 13 CRDS56 NB Ramp,102816
IA 13 CRDS56 SB Ramp,102816
US 30 CRDS55 EB,102817
US 30 CRDS55 WB,102817
US 30 CRDS55 EB Ramp,102817
US 30 CRDS41 EB,103458
US 30 CRDS41 WB,103458
US 30 CRDS41 EB Ramp,103458
US 30 IWZ 4062 WB,103459
US 30 IWZ 4062 EB,103459
US 30 CRDS42 EB,103460
US 30 CRDS42 WB,103460
US 30 IWZ 4036 WB,103461
US 30 IWZ 4036 EB,103461
US 30 CRDS43 WB,103462
I-380 CRDS07 Ramp RL,103463
I-380 CRDS07 Ramp LL,103463
I-380 CRDS06 NB,103464
I-380 CRDS06 SB,103464
I-380 CRDS08 NB,103464
I-380 CRDS08 SB,103464
I-380 CRDS08 SB Ramp,103464
I-35 SB @ MP 107.8,103934
I-35 NB @ MP 107.8,103934
US 30 CRDS39 EB,104115
US 30 CRDS39 WB,104115
US 30 CRDS40 EB,104116
US 30 CRDS40 WB,104116
US 30 CRDS40 EB Ramp,104116
US 30 CRDS41 WB Ramp,104118
I-380 CRDS09 SB,104123
I-380 CRDS09 SB Ramp,104123
I-380 CRDS10 NB,104123
I-380 CRDS10 SB,104123
I-380 CRDS10 NB Ramp,104123
I-380 CRDS10 SB Ramp,104123
I-380 CRDS09 NB,104124
I-380 CRDS09 NB Ramp,104124
US 30 CRDS38 EB T,104773
US 30 CRDS38 WB T,104773
US 30 IWZ 4067 WB,104774
US 30 IWZ 4067 EB,104774
I-380 CRDS11 NB,104783
I-380 CRDS11 SB,104783
I-380 CRDS11 NB Ramp,104783
I-380 CRDS11 SB Ramp,104783
ADR2580 - US 30 EB @ MM 229.45,105403
ADR2580 - US 30 WB @ MM 229.45,105403
US 30 CRDS37 WB,105432
US 30 CRDS37 EB,105432
I-380 CRDS12 NB,105443
I-380 CRDS12 SB,105443
I-380 CRDS12 NB Ramp,105443
I-380 CRDS12 SB Ramp,105443
I-380 CRDS13 NB,105443
I-380 CRDS13 SB,105443
I-35 SB @ County Rd E57,105913
I-35 NB @ County Rd E57,105913
I-380 CRDS14 NB,106103
I-380 CRDS14 SB,106103
I-380 CRDS15 NB,106103
I-380 CRDS15 NB Ramp,106103
I-380 CRDS16 SB,106103
I-380 CRDS17 NB Ramp,106103
I-380 CRDS19 SB,106103
I-380 CRDS19 NB,106103
I-380 CRDS20 NB,106764
I-380 CRDS20 SB,106764
I-380 CRDS20 NB Ramp,106764
I-380 CRDS20 SB Ramp,106764
I-380 CRDS22 SB,106764
I-380 CRDS21 NB,106764
I-380 CRDS23 NB,107424
I-380 CRDS23 SB,107424
I-380 CRDS23 NB Ramp,107424
I-380 CRDS24 NB,107424
I-380 CRDS24 SB,107424
I-380 CRDS24 NB Ramp,107424
I-380 CRDS24 SB Ramp,107424
US 30 EB @ County Rd R38 Entranc,107883
US 30 EB @ 520th Ave,107885
US 30 WB @ 520th Ave,107885
US 30 EB @ MP 146.6,107886
US 30 WB @ MP 146.6,107886
US 30 WB @ MP 146.6 Exit Ramp,107886
US 30 WB @ MP 146.6 Entrance Ram,107886
US 30 EB @ MP 147.2,107887
US 30 WB @ MP 147.2,107887
US 30 WB @ MP 147.2 Exit Ramp,107887
US 30 EB @ MP 147.2 Entrance Ram,107887
US 30 EB @ MP 148.1,107889
US 30 EB @ US 69,107889
US 30 WB @ US 69,107889
US 30 WB @ MP 148.1,107889
US 30 EB @ MP 148.1 Exit Ramp,107889
US 30 EB @ US 69 Entrance Ramp,107889
US 30 EB @ MP 148.7,107890
US 30 WB @ MP 148.7,107890
US 30 WB @ MP 148.7 Exit Ramp,107890
US 30 EB @ MP 148.7 Entrance Ram,107890
US 30 EB @ S Dayton Ave,107892
US 30 WB @ S Dayton Ave,107892
US 30 EB @ I-35,107893
US 30 WB @ I-35,107893
I-35 SB @ US 30 North,107893
I-35 SB @ US 30 South,107893
I-35 SB S of US 30,107893
I-35 NB S of US 30,107893
I-35 NB @ US 30 South,107893
I-35 NB @ US 30 North,107893
US 30 EB @ I-35 Exit Ramp,107893
I-35 SB S of US 30 Entrance Ramp,107893
I-35 SB S of US 30 Exit Ramp,107893
I-35 NB @ US 30 South Entrance R,107893
I-35 SB @ US 30 South Exit Ramp,107893
US 30 EB @ MP 152,107894
US 30 WB @ MP 152,107894
I-35 NB Off Ramp US-30 WB,107894
I-35 NB On Ramp US-30 WB,107894
US 30 EB @ 580th Ave,107896
US 30 WB @ 580th Ave,107896
US 30 EB @ 600th Ave,107900
US 30 WB @ 600th Ave,107900
US 30 EB @ County Highway S14,107904
US 30 WB @ County Highway S14,107904
US 30 EB @ S 11th St,107906
US 30 WB @ S 11th St,107906
US 30 EB @ S 19th St,107907
US 30 WB @ S 19th St,107907
US 30 EB @ S 19th St Exit Ramp,107907
US 30 EB @ S 19th St Entrance Ra,107907
I-380 CRDS25 NB,108084
I-380 CRDS25 SB,108084
I-380 CRDS25 NB Ramp,108084
I-380 CRDS25 SB Ramp,108084
I-380 CRDS26 NB,108084
I-380 CRDS27 SB,108084
I-380 CRDS28 NB,108744
I-380 CRDS28 SB,108744
I-380 CRDS28 NB Ramp,108744
I-380 CRDS28 SB Ramp,108744
I-380 CRDS29 NB,108744
I-380 CRDS29 SB,108744
I-380 CRDS29 NB Ramp,108744
I-380 CRDS29 SB Ramp,108744
US 30 EB @ MP 139,109191
US 30 WB @ MP 139,109191
US 30 EB @ U Ave,109193
US 30 WB @ U Ave,109193
US 30 EB @ MP 142,109197
US 30 WB @ MP 142,109197
US 30 EB @ MP 142 Exit Ramp,109197
US 30 WB @ MP 142 On Ramp LL,109197
I-35 SB @ E Lincoln Way,109213
I-35 NB @ E Lincoln Way,109213
I-380 CRDS30 NB,109403
I-380 CRDS30 SB,109403
I-380 CRDS30 SB Ramp,109403
I-380 CRDS31 NB,109403
I-380 CRDS31 SB,109403
I-380 CRDS32 NB,109403
I-380 CRDS32 SB,109403
I-380 CRDS32 NB Ramp,109403
I-380 CRDS32 SB Ramp,109403
I-380 CRDS30 NB Ramp,109404
ADR2690 - US 30 EB @ MM 117.55,109811
ADR2690 - US 30 WB @ MM 117.55,109811
US 30 EB @ MP 135.5,109845
US 30 WB @ MP 135.5,109845
US 30 EB @ IA 17,109849
US 30 WB @ IA 17,109849
I-35 SB @ E 13th St,109873
I-35 NB @ E 13th St,109873
I-380 CRDS33 NB,110063
I-380 CRDS33 SB,110063
I-380 CRDS33 NB Ramp,110063
I-380 CRDS33 SB Ramp,110063
I-380 CRDS34 NB,110723
I-380 CRDS34 SB,110723
I-380 CRDS34 NB Ramp,110723
I-380 CRDS34 SB Ramp,110723
I-380 CRDS35 SB,111380
I-380 CRDS35 NB,111381
I-35 SB @ County Highway E29,112514
I-35 NB @ County Highway E29,112514
I-380 CRDS36 NB,114020
I-380 CRDS36 SB,114020
IWZ 3075 NB,115155
IWZ 3075 SB,115155
ADR2810 - US 151 NB @ MM 60.55,120008
ADR2810 - US 151 SB @ MM 60.55,120008
I-35 @ 380th St NB,123733
I-35 @ 380th St SB,123733
I-35 @ 360th St NB,125053
I-35 @ 360th St SB,125053
ADR1130 - I-380 NB @ MM 45,125219
ADR1130 - I-380 SB @ MM 45,125219
I-35 @ 350th St NB,126373
I-35 @ 350th St SB,126373
I-35 @ 340th St NB,127033
I-35 @ 340th St SB,127033
I-35 @ 330th St NB,128354
I-35 @ 330th St SB,128354
I-35 @ 320th St SB,129014
I-35 @ 320th St NB,129014
ADR1040 - I-35 NB @ MM 136,130993
ADR1040 - I-35 SB @ MM 136,130993
I-29 SDSC-01 SB,132035
I-29 SDSC-01 NB,132035
ADR2410 - IA 13 NB @ MM 33.35,132522
ADR2410 - IA 13 SB @ MM 33.35,132522
I-29 SDSC-02 SB,133354
I-29 SDSC-02 NB,133354
I-29 SDSC-02 SB On Ramp,133354
I-29 SDSC-02 NB Off Ramp,133354
I-29 SDSC-03 SB,134014
I-29 SDSC-03 NB,134014
I-380 WLDS-15 SB,135093
I-380 WLDS-15 NB,135093
I-380 WLDS-14 SB,135752
I-380 WLDS-14 NB,135752
I-29 SDSC-04 SB,135993
I-29 SDSC-04 NB,135993
ADR2750 - US 20 EB @ MM 303.50,136536
ADR2750 - US 20 WB @ MM 303.50,136536
US 20 SDSC-07 WB,136652
US 20 SDSC-07 EB,136652
I-29 SDSC-05 SB,136653
I-29 SDSC-05 NB,136653
US 20 SDSC-06 WB,136653
US 20 SDSC-06 EB,136653
US 20 SDSC-18 EB,136654
US 20 SDSC-18 WB,136654
US 20 SDSC-18 EB On Ramp,136654
US 20 SDSC-18 WB Off Ramp,136654
US 20 SDSC-19 EB,136655
US 20 SDSC-19 WB,136655
US 20 SDSC-19 EB Off Ramp,136655
US 20 SDSC-19 WB On Ramp,136655
US 20 SDSC-20 NB,136656
US 20 SDSC-20 SB,136656
ADR2850 - US 20 EB @ MM 98.00,136826
IWZ2992 - US 20 EB @ MM 152.2,136932
IWZ2992 - US 20 WB @ MM 152.2,136932
IWZ2990 - US 20 EB @ I-35 SB Off,136933
IWZ2990 - US 20 WB @ I-35 SB On,136933
IWZ2999 - US 20 EB @ Vail Ave,136935
IWZ2999 - US 20 WB @ Vail Ave,136935
IWZ2994 - US 20 EB @ MM 154.15,136936
IWZ2994 - US 20 WB @ MM 154.15,136936
ADR2550 - US 20 EB @ MM 169.85,136967
ADR2550 - US 20 WB @ MM 169.85,136967
US 218 IWZ 4044 NB,137060
US 218 IWZ 4044 SB,137060
US 218 IWZ 4023 NB,137060
US 218 IWZ 4023 SB,137060
I-380 WLDS-11 SB,137069
I-380 WLDS-11 NB,137069
I-380 WLDS-12 SB,137071
I-380 to US-20 WLDS-12 SB,137071
I-380 WLDS-13 NB,137071
US-20 to I-380 WLDS-13 NB,137071
ADR2450 - US 20 EB @ MM 244.75,137083
ADR2450 - US 20 WB @ MM 244.75,137083
I-29 SDSC-08 SB,137313
I-29 SDSC-08 NB,137313
US 20 SDSC-22 SB,137317
US 20 SDSC-22 NB,137317
US 20 SDSC-21 EB,137317
US 20 SDSC-21 WB,137317
US 20 SDSC-21 EB Off Ramp,137317
US 20 SDSC-21 WB On Ramp,137317
US 20 SDSC-22 SB On Ramp,137317
US 20 SDSC-22 NB Off Ramp,137318
ADR2850 - US 20 WB @ MM 98.00,137486
US-20 WLDS-01 EB,137713
US-20 WLDS-01 WB,137713
US-20 WLDS-02 EB,137716
US-20 WLDS-02 WB,137716
US-20 WLDS-03 EB,137717
US-20 WLDS-03 WB,137717
US 20 IWZ 4025 WB,137718
US 20 IWZ 4025 EB,137718
I-380 WLDS-05 SB,137719
US-20 WLDS-04 EB,137719
US-20 WLDS-04 WB,137719
I-380 IWZ 4045 NB,137719
I-380 IWZ 4032 NB,137719
US-20 WLDS-06 EB,137720
US-20 WLDS-06 WB,137720
I-380 IWZ 4011 WB,137720
I-380 WLDS-07 SB,137721
I-380 WLDS-07 NB,137721
I-380 WLDS-09 SB,137725
I-380 WLDS-09 NB,137725
I-380 WLDS-10 SB,137727
I-380 WLDS-10 NB,137727
I-29 SCDS-29 NB,137973
I-29 SCDS-29 SB,137973
I-35 @ 220th St SB,138254
I-35 @ 220th St NB,138254
I-380 WLDS-17 NB,138379
I-380 WLDS-17 SB,138379
I-380 WLDS-16 NB,138379
I-380 WLDS-16 SB,138379
I-380 WLDS-16 SB Ramp,138379
I-380 WLDS-08 SB,138383
I-380 WLDS-08 NB,138383
I-29 SDSC-09 NB,138632
I-29 SDSC-09 SB,138632
US 20 SDSC-23 NB,138638
US 20 SDSC-23 SB,138638
US 20 SDSC-23 NB Off Ramp,138638
ADR2570 - US 20 EB @ MM 41.50,138708
ADR2570 - US 20 WB @ MM 41.50,138708
I-380 WLDS-18 NB,139038
I-380 WLDS-18 SB,139038
I-380 IWZ 4046 SB,139038
I-29 SDSC-11 SB T,139290
I-29 SDSC-12 NB,139290
I-29 SDSC-12 SB,139290
I-29 SCDS-28 SB Exit Ramp Downto,139290
I-29 SDSC-12 SB On Ramp,139290
I-29 SDSC-10 NB,139291
I-29 SDSC-10 SB,139291
I-29 SDSC-11 NB T,139291
I-29 SDSC-11 NB Off Ramp T,139291
I-29 SCDS-31 SB,139291
I-29 SCDS-31 NB,139291
US 75 SDSC-24 SB,139298
US 75 SDSC-24 NB,139298
I-380 IWZ 4019 SB,139697
I-380 IWZ 4018 SB,139698
I-29 SDSC-17 EB,139943
I-29 SDSC-17 WB,139943
I-29 SDSC-16 NB,139944
I-29 SDSC-16 SB,139944
I-29 SDSC-16 NB Off Ramp,139944
I-29 SDSC-16 SB On Ramp,139944
I-29 SCDS-26 NB,139945
I-29 SCDS-26 SB,139945
I-29 SCDS-15 NB,139946
I-29 SCDS-15 SB,139946
I-29 SDSC-14 NB,139948
I-29 SDSC-14 SB,139948
I-29 SCDS-30 SB,139948
I-29 SCDS-30 NB,139948
I-29 SDSC-13 NB,139949
I-29 SDSC-13 SB,139949
DMTT06 - I-29 SB @ MM 148.83 T,139949
DMTT06 - I-29 NB @ MM 148.83 T,139949
DMTT06 - I-29 SB On Ramp @ MM 14,139949
DMTT06 - I-29 NB On Ramp @ MM 14,139949
DMTT06 - I-29 NB Off Ramp @ MM 1,139949
I-29 SDSC-12 NB Off Ramp,139950
ADR1210 - I-35 NB @ MM 153.20,146838
ADR1210 - I-35 SB @ MM 153.20,146838
ADR2790 - IA 13 NB @ MM 50.10,147044
ADR2790 - IA 13 SB @ MM 50.10,147044
ADR2610 - US 69 NB @ MM 167.60,149408
ADR2610 - US 69 SB @ MM 167.60,149408
ADR8280 - IA 150 NB @ MM 54.95,151619
ADR8280 - IA 150 SB @ MM 54.95,151619
ADR2340 - IA 12 NB @ MM 21.65,151815
ADR2340 - IA 12 SB @ MM 21.65,151815
ADR8200 - IA 17 NB @ MM 70.65,152080
ADR8200 - IA 17 SB @ MM 70.65,152080
ADR2700 - US 71 NB @ MM 168.80,153275
ADR2700 - US 71 SB @ MM 168.80,153275
ADR2220 - IA 3 EB @ MM 138.25,156025
ADR2220 - IA 3 WB @ MM 138.25,156025
ADR2630 - US 52 NB @ MM 91.75,162252
ADR2630 - US 52 SB @ MM 91.75,162252
IWZ3546 - I-35 NB @ MM 183.2,172596
IWZ3546 - I-35 SB @ MM 183.2,172596
ADR2530 - US 216 NB @ MM 225.15,173988
ADR2530 - US 216 SB @ MM 225.15,173988
ADR2520 - US 18 NB @ MM 253.20,174019
ADR2520 - US 18 SB @ MM 235.20,174019
IWZ3053 - I-35 SB @ MM 185.1,174576
IWZ3053 - I-35 NB @ MM 185.1,174576
IWZ3553 - I-35 NB @ MM 186.05,175896
IWZ3553 - I-35 SB @ MM 186.05,175896
ADR2070 - US 18 EB @ MM 132.35,179111
ADR2070 - US 18 WB @ MM 132.35,179111
ADR2560 - US 18 EB @ MM 182.00,180522
ADR2560 - US 18 WB @ MM 182.00,180522
ADR2710 - US 18 EB @ MM 110.35,181051
ADR2710 - US 18 WB @ MM 110.35,181051
ADR2170 - IA 122 EB @ MM 3.00,183160
ADR2170 - IA 122 WB @ MM 3.00,183160
ADR8120 - IA 122 EB @ MM 8.95,183172
ADR8120 - IA 122 WB @ MM 8.95,183172
ADR2100 - US 18 EB @ MM 46.60,185554
ADR2100 - US 18 WB @ MM 46.60,185554
ADR1090 - I-35 NB @ MM 200.15,189756
ADR1090 - I-35 SB @ MM 200.15,189756
ADR2210 - IA 9 EB @ MM 98.90,199523
Edit me - ADR2210 - IA 9 WB @ MM,199523
ADR2760 - US 63 NB @ MM 227.30,199761
ADR2760 - US 63 SB @ MM 227.30,199761
ADR2540 - IA 60 NB @ MM 53.70,204040
ADR2540 - IA 60 SB @ MM 53.70,204040
QCDS-24-EB,0
DMTT05-EB,0
DMTT05-WB,0
IWZ3546-WB,0
IWZ3546-EB,0
IWZ3553-WB,0
IWZ3553-EB,0
IWZ3545-EB,0
IWZ3545-WB,0
IWZ3551-WB,0
IWZ3551-EB,0
I-35 NB at I-235 EB EXIT-NB,0
I-35 NB at I-235 EB EXIT-SB,0
I-80 IWZ 4003 WB,0
IWZ 3087 WB On Ramp,0
I-29 SDSC-08 SB Ramp,0
PEEK TEST,0
I-380 NB North of 120th St. to S,0
I-380 NB South of Wright Brother,0
I-380 SB South of 76th Ave. to S,0
I-380 NB South of 76th Ave. to 6,0
I-380 SB 66th Ave. to South of 7,0
I-380 NB 66th Ave. to US 30,0
US 20 IWZ 3073 EB,0
US 20 IWZ 3073 WB,0
US 20 IWZ 3093 EB,0
US 20 IWZ 3093 WB,0
I-380 IWZ 216 SB,0
I-380 IWZ 216 NB,0
CBDS 02 EB Ramp to I-29 NB,0
CBDS 18 SB On from I-80 WB,0
CBDS 17 WB,0
CBDS 18 SB from I-80 EB,0
CBDS 17 WB from I-29 NB,0
IWZ 3090 SB,0
I-80 IWZ 4071 WB,0
I-80 IWZ 4071 EB,0
CBDS 17 I-80 EB,0
CBDS 17 I-29 SB,0
CBDS 18 SB Off from I-80 EB,0
IWZ 629 WB,0
IWZ 629 EB,0
IWZ 3086 EB,0
IWZ 3086 WB,0
